caption,label
"""I got it at the Trump liquidation sale.""",somewhat_funny
"As long as I wear a tie, I am technically ‘in the office.’",somewhat_funny
I don't think an X-Ray will help us.,somewhat_funny
You go first.,somewhat_funny
Everyone just walks all over me.,somewhat_funny
"They started using balls when President Lincoln said ""With mallets toward none""",somewhat_funny
What do you mean I’m not enjoying myself. It’s been years since I let go like this.,somewhat_funny
It's not the heat.  It's the stupidity.,somewhat_funny
I thought only drones could fly.,somewhat_funny
Remember when it was just a metaphor?,somewhat_funny
It's my job to fill you in.,somewhat_funny
"And yet, I still have no theory for how I reached the top of the blackboard.",somewhat_funny
"Of course, 3D lies in the eye of the beholder.",somewhat_funny
"It wasn't from the screen, Derek. I spilled my soda on you.",somewhat_funny
Can I interest you in a genuine mutt?,somewhat_funny
The Grime Reaper plays your favorite song.,somewhat_funny
"Oh, boo-hoo. ‘I’ haven’t had a vacation in 4 billion years!",somewhat_funny
Damn hot flashes…,somewhat_funny
"And after much trial and error, I found the cauliflower crust to be the most buoyant.",somewhat_funny
"Ah, life without the second amendment.",somewhat_funny
It holds interest.,somewhat_funny
I’m good ‘til taco Tuesday.,somewhat_funny
"like crack, but kinder!",somewhat_funny
I’m going to head over to the snack bar. You want anything?,somewhat_funny
That earthquake really shook me up.,somewhat_funny
How did we end up in the center?,somewhat_funny
This anxiety always kicks in as we approach Summer.,somewhat_funny
This is not what I expected when they asked me to adopt a highway,somewhat_funny
I think I may have overcomplicated this.,somewhat_funny
My wife will be here shortly to occupy the middle seat.,somewhat_funny
Why am I the one always pointing out how fishy these proposals are?,somewhat_funny
Any chance you can play something more lively? We’re dying up here!,somewhat_funny
I can't shake the feeling. Like something's crawling all over me,somewhat_funny
I never see her anymore.. I think she's on a diet,somewhat_funny
"It’s my way of surfing the web, no board.",somewhat_funny
We should try it; seems popular with the locals.,somewhat_funny
Underwater? How is that a bad thing?,somewhat_funny
I scream. You scream. We all scream. And that's why I can't sleep at night.,somewhat_funny
Don’t worry. Not trying to get in your pants.,somewhat_funny
Am I the only one that understands that we're under water here?,somewhat_funny
I’m trying a softer sell.,somewhat_funny
"Honey, we need to find an off ramp.",somewhat_funny
I couldn't resist. It had flies on it.,somewhat_funny
We run a very lean organization and we think you're a perfect fit.,somewhat_funny
The human is my support animal,somewhat_funny
"Kind of puts things into perspective, doesn't it?",somewhat_funny
Just look both ways before going upstairs.,somewhat_funny
"That's my place, but I've rented it to them for the week.",somewhat_funny
Must be pretty good if the locals eat there.,somewhat_funny
Don't make me come out there.,somewhat_funny
I just feel that my view is in the minority here.,somewhat_funny
We all have our own ways of quiet quitting.,somewhat_funny
I reckon that's Davey Croquet.,somewhat_funny
"I don't mind if you use the middle armrest, but could you please put pants on.",somewhat_funny
Blondes really DO have more fun!,somewhat_funny
"Don’t be nervous, they can smell fear.",somewhat_funny
I see what you mean.,somewhat_funny
"And if you think a glass ceiling is bad, spend a week in here.",somewhat_funny
I wish these micromanagers would stay in their lane,somewhat_funny
"I just feel stuck in my position, like I'm not going anywhere..",somewhat_funny
"They say cooler heads prevail, but this isn’t working for me",somewhat_funny
"Let's dream big, honey. One day our child could be a Supreme Court justice!",somewhat_funny
I just feel like I’m spiraling,somewhat_funny
Just in time.  Could you please finish this?,somewhat_funny
"I'm afraid of flying,too",somewhat_funny
"Oh, we’ll fill you in once you start the job.",somewhat_funny
I thought the Barbie Movie would have a lot more pink in it.,somewhat_funny
We can raise it or lower it as the interest rate changes,somewhat_funny
I feel like I’m watching a different movie.,somewhat_funny
The delivery woman is convinced I'm a prince.,somewhat_funny
"Oh great,here come the townies.",somewhat_funny
Things move a lot faster here than at Hangman.,somewhat_funny
I thought the pool party was virtual.,somewhat_funny
Wait! It has to be right here in front of me!,somewhat_funny
"You're right, your daughter is an amazing artist. This looks exactly like you.",somewhat_funny
The sooner they learn to sleep with debt hanging over them the better,somewhat_funny
"Hi, Bob, I’ve been trying to reach you about your car’s extended warranty",somewhat_funny
I guess “more legs room” wasn’t a typo.,somewhat_funny
"I know,but this ls the only spot in the Y  that has Wi fi",somewhat_funny
These new rules for creating a password are starting to get onerous,somewhat_funny
I've calculated our heath insurance co-pay!,somewhat_funny
"Hey, mister, wanna cuddle?",somewhat_funny
Nary a death since the saloon switched to root beer.,somewhat_funny
It sure ain’t like the old days when men settled their differences with a game of ping pong.,somewhat_funny
"Yes, sir, I’ll be sure to underline the importance of work life balance.",somewhat_funny
Be funny or they'll eat you alive.,somewhat_funny
Really?  Public speaking is your Biggest fear?,somewhat_funny
It’s the showdown at the Croquet Corral.,somewhat_funny
"In my next life, I want to be a spring crop.",somewhat_funny
I feel as though my brain is melting!,somewhat_funny
Ladies & gentlemen - may we remind you that eating food is not allowed during this performance.,somewhat_funny
Can’t anyone hear me?!,somewhat_funny
I’m roasting,somewhat_funny
On paper you seem like a perfect candidate.,somewhat_funny
"The weatherman never knows what’s he’s talking about, huh?",somewhat_funny
It’s 5:00 somewhere.,somewhat_funny
I'm still waiting for a kernel of truth,somewhat_funny
I actually prefer the term ‘stick person’,somewhat_funny
See how well we do when we stay in our own lanes.,somewhat_funny
Did you bring the lion costume?,somewhat_funny
You may attract the ladies but I attract the flies.,somewhat_funny
I like your transparency.,somewhat_funny
We're surrounded by Republicans.,somewhat_funny
Everything is a lot harder than I thought.,somewhat_funny
Your employment history seems a bit  sketchy.,somewhat_funny
Keep it down deadhead!,somewhat_funny
First time popping? Mazola tov.,somewhat_funny
Can you be more discreet? Those are both audible AND visible.,somewhat_funny
Can you reach across the aisle for some popcorn,somewhat_funny
What do you think - too cheesy?,somewhat_funny
What drew you here?,somewhat_funny
Sometimes I feel like I'm going to have a melt down.,somewhat_funny
What’s the worst they can do to you,somewhat_funny
And then I told her that the world doesn't revolve around her.,somewhat_funny
This is not what I meant by 'Mobile Banking.',somewhat_funny
I think you'll fit right in here.,somewhat_funny
"Here I am, stuck in the middle with blue.",somewhat_funny
"Back home, it's more of a dry heat.",somewhat_funny
I know where lost socks go!,somewhat_funny
Of course these are all locally sourced.,somewhat_funny
And that is where the missing socks go,somewhat_funny
I just happened to be wearing this coat last week when it was raining cats and dogs.,somewhat_funny
Of course it's a trash book. What else would I read?,somewhat_funny
"""Global warming. Global hunger. Global terror.                                   Why is it always about me?""",somewhat_funny
I’m not going to keep saying gezundheit,somewhat_funny
Oh. We knew that.,somewhat_funny
you look like you could use a best friend,somewhat_funny
"-And just to be clear, I stenciled 'Greed is Good'  on the ceiling.",somewhat_funny
"So just a reminder, you have the kids on your side this weekend.",somewhat_funny
Is it hot out here or are you just happy to see me?,somewhat_funny
Let's end here. I have a thousand kids waiting for me at home.,somewhat_funny
You're sure we couldn't have done this over Zoom?,somewhat_funny
'And now we prey.',somewhat_funny
Help me. I've forgotten what that little 2 means after the C.,somewhat_funny
"In their version, the Kens win.",somewhat_funny
If I hear “Don’t fear the reaper” on more time I’m calling the landlord!,somewhat_funny
I've got your back.,somewhat_funny
And I thought I had bug eyes.,somewhat_funny
"Geez, what's her problem? I paid for the extra leg room too!",somewhat_funny
"No, actually, it's Digiorno",somewhat_funny
My life has lost its flavor.,somewhat_funny
What I really wanted to be remembered for was my music.,somewhat_funny
"If that gecko can sell insurance, why not me for a pizza commercial?",somewhat_funny
Ugh! It comes out to ZERO. All that work for nothing!,somewhat_funny
Starbucks was closed,somewhat_funny
They call me the think tank.,somewhat_funny
I finally figured it out: we see Barbie first and then Oppenheimer but only after we get dinner.,somewhat_funny
The egg was supposed to meet us here.,somewhat_funny
And the eggs think they have it bad.,somewhat_funny
Your entire department has gone off the deep end.”,somewhat_funny
The trick is to place it around your neck when you are a seed and wait 20 years.,somewhat_funny
I'm afraid kids will find out that I'm really a Dairy Queen.,somewhat_funny
So they don’t like you. What’s the worst that can happen ?,somewhat_funny
