caption,mean,label
"You're getting nowhere, spinning in circles"", she says. ""No wonder you're the only habitable planet in the whole universe"".",1.124031007751938,not_funny
My cousin Venus went to hell in a handbasket! Give me another...,1.1219512195121952,not_funny
"Sorry, but I'm afraid it's closing time.",1.1260504201680672,not_funny
"Whiskey, on the rocks. A trillion trillion goddamn rocks!",1.1304347826086956,not_funny
"I tell you, this climate change stuff is getting me down.",1.113821138211382,not_funny
And somehow I'm supposed to shoulder on?,1.0833333333333333,not_funny
My Solar System doesn’t understand me!,1.1231884057971016,not_funny
"I’m usually a glass half full type of planet, but come on!",1.184971098265896,not_funny
"I tell ya, sometimes things go crazy and I just don't know where to turn. Can I have another? The same.",1.082089552238806,not_funny
You can just close it. I don't know how much longer I'm going to be here.,1.251937984496124,not_funny
"I tell ya, it's tough out there, and in here, and...well, everywhere. And nobody, but you, Charlie, wants to hear anything from me anymore.",1.0756302521008403,not_funny
"I asked for still, not flat.",1.2654545454545454,not_funny
"I’m confused, Harry…is my glass half full or half empty?",1.1102941176470589,not_funny
I’d love to be impeached. Any chance of that happening?,1.1160714285714286,not_funny
Drinking this stuff is how I stay down to earth.,1.147887323943662,not_funny
And don’t even ask me about my polar caps…,1.1578947368421053,not_funny
We haven't crossed paths in ages.,1.146551724137931,not_funny
Don’t get me started,1.201086956521739,not_funny
"Make it a double, bartender. I've got the world on my shoulders...and I don't have shoulders.",1.1338028169014085,not_funny
"Double up on the ice, pal, I'm dyin' here.",1.2633744855967075,not_funny
"Have I got troubles.""",1.101851851851852,not_funny
I swear I’m over 21!,1.1333333333333333,not_funny
"On the rocks or with a twist, Your Holiness? I'll spin it your way!",1.0746268656716418,not_funny
I need a drink for hot flashes and cold chills.,1.089430894308943,not_funny
This is half empty. I asked for half full.,1.2121212121212122,not_funny
I've lost my orbit.,1.1333333333333333,not_funny
What worldly drink do you have?,1.0991735537190082,not_funny
"Hey, this drink is 71 percent water!",1.104,not_funny
"I threw it all at them:  record-hot summers, wildfires, earthquakes, volcanos, floods, oversized hurricanes - yet people still won't listen.",1.2415458937198067,not_funny
What do climate scientists say about self-medicating?,1.200956937799043,not_funny
"No more for me thanks, I don't want a super volcano eruption!",1.131782945736434,not_funny
"it’s called a world wide, sake, schnapps, and bourbon",1.1666666666666667,not_funny
Why should it be only the world leaders who get drunk on power? Give the world a chance!,1.1386861313868613,not_funny
I can't have anything with C02 in it. Doc says it may kill me someday!!,1.115702479338843,not_funny
"I tell you, Joe -- people just aren't very worldly these days. The young folks don't have a clue who I am. And just down the street, some old guy mistook me for Mikhail Gorbachev.",1.112,not_funny
Can I get all of your ice?,1.2295081967213115,not_funny
Is it just me or is it getting hot in here?,1.143884892086331,not_funny
"Oh it's excruciating, but I've tried everything, and I can't get them off.",1.1655172413793105,not_funny
Marxaholism is going to be the death of me.,1.103448275862069,not_funny
"Is it too warm in here,or is it just me?",1.134453781512605,not_funny
All of the problems I have just keep my head spinning around!,1.1016949152542372,not_funny
"This always happens: after a few drinks, my eye is on South America",1.145985401459854,not_funny
You know what l always say. Drink gin. Save that tap water to keep America’s lawns green.,1.1278195488721805,not_funny
It feels like I'm spinning around in circles.,1.1333333333333333,not_funny
Can you put the next one on the rocks?  I’ve been feeling warmer recently.,1.1367521367521367,not_funny
I know it’s meta. Please listen to my problems anyway!,1.178082191780822,not_funny
How about putting somewhat more gin in this gin-tonic? That would improve my quality tremendously.,1.0833333333333333,not_funny
"help, i’m warming! haha just kidding, my man, i’ll be fine. your good buddy earth’ll be here— just, you know, humanity and a bunch of other species won’t be. and you know what? no one will miss ‘em. so how’s about a jäegermeister, right here on libya",1.087719298245614,not_funny
"Why?  I drink because Mercury is hot; Venus, mysterious; Mars, explorable, but me, I get all the garbage.",1.1374045801526718,not_funny
I feel as if I’ve been going round in elipses.,1.1214285714285714,not_funny
I was a relatively temperate planet for so long. Now I'm wasted.,1.2181069958847737,not_funny
And that's how it all went down.,1.0984848484848484,not_funny
Go away you say?  Well a couple more snorts and maybe I will.,1.11864406779661,not_funny
I told you I need more ice,1.1206896551724137,not_funny
I have people,1.2576923076923077,not_funny
More ice please? I’m getting quite warm lately.,1.072992700729927,not_funny
"If I told you all my problems, we'd be here until the world ended.",1.1944444444444444,not_funny
I liked being Mr. Met much more.,1.1145038167938932,not_funny
Have you got something that will cool me off?,1.144927536231884,not_funny
"I told you, 'No carbonated drinks! Now I'm overheating!.'",1.185430463576159,not_funny
I've got the weight of me on me.,1.174496644295302,not_funny
"I'm running a little temperature, but mostly I worry about becoming incontinent.",1.1607142857142858,not_funny
It's my Earth Day and my ice is leaving me.,1.181818181818182,not_funny
"Sam, give me another Dark and Stormy.",1.140495867768595,not_funny
"I'd say I'm feeling the weight of the world, but, then again, been there, done that.",1.1176470588235294,not_funny
"You should see what’s goin’ on, on my backside !",1.1470588235294117,not_funny
Can you get me another drink?  I am having a world of troubles!,1.2489082969432317,not_funny
"I know I'm 71% water, but I still want a drink!",1.1382113821138211,not_funny
"Barkeep, more water!",1.134453781512605,not_funny
Don't even get me started on the Big Bang.,1.1825396825396826,not_funny
I’m looking for Charles Atlas. You look like a monk!,1.1241379310344828,not_funny
And then all my glaciers melted.,1.169811320754717,not_funny
Do you know where Mother Nature is?,1.1843971631205674,not_funny
Can you blame me?,1.1608391608391608,not_funny
They tell me the first step is admitting I have a problem.,1.275735294117647,not_funny
"Earth Day is great, but I need more than one day off a year!",1.1824324324324325,not_funny
"Remember me, Earth",1.1642857142857144,not_funny
"As if things weren’t bad enough already, they then  went ahead and invented the combustion engine!",1.1374045801526718,not_funny
I'm in a world of trouble.,1.15748031496063,not_funny
I have to keep one foot on the floor to stop the spins.,1.129251700680272,not_funny
A single? Do you know how many shoulders I’ve been on today?,1.1015625,not_funny
"It's not like I never had problems, but man, in the past few years, it has been one crisis after another.",1.1639344262295082,not_funny
My titan left me and I feel so unsupported.,1.0672268907563025,not_funny
Can I have one of those liquid nitrogen beverages please? Make it a double and hurry.,1.1219512195121952,not_funny
"I got a world of trouble,friend!",1.0782608695652174,not_funny
I tell ya...  the guy couldn't take a yolk.,1.0756302521008403,not_funny
"Do I look mad, mad, mad, mad to you?""",1.2147651006711409,not_funny
"Dammit Frank, how about a little ice for a melting gal!",1.1528662420382163,not_funny
"A couple of drinks, and I'm fine. But you guys are screwed.",1.15527950310559,not_funny
Are you not going to ask me what in the world am I doing in here?,1.2035928143712575,not_funny
May I have more ice in my drink? Mine has already melted.,1.175,not_funny
I believe I asked for saltwater.,1.2658227848101269,not_funny
And then the inhabitants blamed me for the storms,1.0934579439252337,not_funny
I hear the rumors around the observatory.  The moon is leaving me.,1.1517241379310346,not_funny
Problems......let me tell ya,1.076335877862595,not_funny
"I might be dirty, but I like my drinks neat.",1.1382113821138211,not_funny
"What's the deal with humans, I fed them gave them water and now they think they own the place.",1.0916030534351144,not_funny
Is absinthe low carb?,1.1076923076923078,not_funny
"It’s like, this bar is the only place my head isn’t  spinning, you know!?",1.1614906832298135,not_funny
Why me? Even Uranus has it easier!,1.1304347826086956,not_funny
Is it just me or does anyone else think it's getting hot?,1.1615384615384616,not_funny
This climate change mumbo-jumbo has really given me IBS,1.1015625,not_funny
I hope nobody submits a caption. None's needed,1.144927536231884,not_funny
...and the whole world is out to get me.,1.1458333333333333,not_funny
Could I get a little more ice?,1.2321428571428572,not_funny
"Sam, how would you feel if 20 times a day you heard someone say you're going to Hell?",1.2291666666666667,not_funny
"I’m tired of this job, but I can’t find  anyone to replace me.",1.1142857142857143,not_funny
"No ice? C'mon man, I'm burning up here",1.2388059701492538,not_funny
"You would think they'd respect their ""Mother""",1.2329545454545454,not_funny
"My drink is a little weak, I'm already 70% water. How about another shot of  70 proof scotch? - Don Bernhardt Nyack, NY",1.092436974789916,not_funny
Pour me another one--I can still feel them crawling all over me!,1.181818181818182,not_funny
"Of course I'm blue,  I'm the Earth!",1.128787878787879,not_funny
"I don’t need to mix in water, I’m already 70% water.",1.1761363636363635,not_funny
...but then everything started getting hotter.,1.0916666666666666,not_funny
Forget about changing the orbital path.  It's too complicated.,1.1041666666666667,not_funny
How would you like to have the weight of me on your shoulders?,1.1323529411764706,not_funny
Can you call me a taxi?,1.1214953271028036,not_funny
This is a $16 pour?,1.1206896551724137,not_funny
Give me one good reason why I shouldn't have another.,1.1587301587301588,not_funny
"Can you turn up the a/c, I’m burning up over here!",1.0869565217391304,not_funny
I need something to cure this fever.,1.1360544217687074,not_funny
