AllPunc,Linguistic,function,verb,BigWords,pronoun,Dic,det,Analytic,ppron,Period,auxverb,WPS,Authentic,prep,WC,Social,Cognition,Perception,allure,cogproc,article,focuspresent,Clout,ipron,i,adverb,adj,socrefs,Apostro,label,mean
61.9,95.24,61.9,38.1,0.0,38.1,95.24,14.29,1.0,28.57,38.1,9.52,21.0,1.0,4.76,21,42.86,14.29,4.76,4.76,14.29,0.0,14.29,99.0,9.52,0.0,4.76,4.76,28.57,9.52,funny,1.507377979568672
53.85,53.85,46.15,7.69,23.08,0.0,84.62,15.38,74.95,0.0,7.69,7.69,13.0,98.89,7.69,13,15.38,30.77,0.0,0.0,30.77,7.69,0.0,1.0,0.0,0.0,0.0,7.69,7.69,0.0,funny,1.7082630691399665
18.18,81.82,45.45,36.36,18.18,18.18,90.91,18.18,45.12,18.18,9.09,18.18,11.0,50.45,9.09,11,9.09,18.18,0.0,0.0,18.18,9.09,0.0,1.0,0.0,18.18,0.0,9.09,0.0,9.09,funny,1.6058394160583942
100.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,1.0,0.0,50.0,50.0,2.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.06,50.0,0.0,0.0,0.0,0.0,50.0,funny,1.6663037561241154
40.0,60.0,60.0,40.0,20.0,20.0,60.0,0.0,1.0,20.0,20.0,40.0,5.0,1.0,0.0,5,20.0,0.0,0.0,0.0,0.0,0.0,40.0,99.0,0.0,0.0,20.0,0.0,20.0,20.0,funny,1.630086313193588
12.5,100.0,75.0,12.5,12.5,0.0,100.0,37.5,99.0,0.0,12.5,0.0,8.0,89.39,25.0,8,0.0,12.5,12.5,0.0,12.5,12.5,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.5971830985915494
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.52,0.0,100.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.5928725701943844
18.18,90.91,54.55,27.27,9.09,27.27,90.91,9.09,45.12,9.09,9.09,0.0,11.0,50.45,9.09,11,9.09,9.09,0.0,0.0,9.09,9.09,9.09,1.0,18.18,9.09,0.0,9.09,0.0,0.0,funny,1.634500991407799
18.75,68.75,50.0,18.75,0.0,18.75,87.5,12.5,26.1,18.75,0.0,6.25,8.0,99.0,6.25,16,18.75,12.5,25.0,0.0,12.5,6.25,0.0,99.0,0.0,6.25,6.25,6.25,18.75,6.25,funny,1.5622895622895625
38.46,76.92,61.54,30.77,23.08,30.77,92.31,7.69,1.3,23.08,7.69,15.38,13.0,2.93,7.69,13,15.38,30.77,7.69,0.0,30.77,7.69,15.38,7.93,7.69,7.69,0.0,0.0,15.38,15.38,funny,1.6618933969769292
50.0,83.33,50.0,33.33,16.67,16.67,100.0,0.0,1.0,0.0,16.67,33.33,3.0,1.0,0.0,6,16.67,16.67,0.0,0.0,16.67,0.0,0.0,98.75,16.67,0.0,0.0,33.33,16.67,0.0,funny,1.5670285281494571
42.86,71.43,57.14,7.14,0.0,0.0,92.86,14.29,99.0,0.0,28.57,0.0,7.0,97.09,28.57,14,0.0,14.29,28.57,28.57,7.14,14.29,0.0,9.23,0.0,0.0,14.29,0.0,0.0,0.0,funny,1.742965367965368
50.0,100.0,50.0,16.67,0.0,16.67,100.0,16.67,10.19,16.67,16.67,16.67,6.0,99.0,0.0,6,16.67,0.0,16.67,16.67,0.0,16.67,33.33,99.0,0.0,0.0,16.67,50.0,16.67,16.67,funny,1.6219312602291325
16.67,66.67,50.0,16.67,33.33,0.0,83.33,33.33,49.68,0.0,16.67,16.67,3.0,1.0,0.0,6,0.0,33.33,0.0,16.67,16.67,16.67,33.33,1.0,0.0,0.0,0.0,16.67,0.0,0.0,funny,1.5915863277826467
12.5,75.0,62.5,25.0,12.5,25.0,87.5,25.0,62.1,25.0,12.5,12.5,8.0,89.39,12.5,8,12.5,12.5,0.0,12.5,12.5,12.5,12.5,94.84,0.0,12.5,0.0,0.0,12.5,0.0,funny,1.5092165898617511
50.0,50.0,37.5,25.0,37.5,25.0,87.5,25.0,5.64,12.5,12.5,12.5,8.0,1.0,0.0,8,50.0,0.0,0.0,0.0,0.0,0.0,12.5,99.0,12.5,0.0,0.0,0.0,37.5,0.0,funny,1.7513389441469014
20.0,60.0,60.0,0.0,40.0,20.0,80.0,0.0,3.8,20.0,20.0,0.0,5.0,99.0,20.0,5,20.0,40.0,0.0,0.0,40.0,0.0,0.0,40.06,0.0,0.0,40.0,0.0,20.0,0.0,funny,1.508896797153025
26.67,93.33,60.0,40.0,6.67,40.0,93.33,6.67,1.0,26.67,0.0,6.67,15.0,99.0,6.67,15,20.0,13.33,6.67,6.67,13.33,0.0,0.0,96.04,13.33,13.33,6.67,0.0,13.33,0.0,funny,1.634818288393904
20.0,60.0,40.0,20.0,0.0,0.0,100.0,20.0,99.0,0.0,20.0,0.0,5.0,63.35,20.0,5,0.0,20.0,20.0,20.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.5456595264937991
25.0,87.5,75.0,37.5,0.0,12.5,100.0,25.0,26.1,12.5,12.5,25.0,8.0,89.39,12.5,8,0.0,0.0,12.5,0.0,0.0,12.5,0.0,1.71,0.0,12.5,12.5,0.0,0.0,12.5,funny,1.6886836027713623
22.22,66.67,44.44,11.11,33.33,11.11,88.89,0.0,89.52,11.11,11.11,0.0,9.0,99.0,22.22,9,11.11,11.11,33.33,11.11,11.11,0.0,0.0,2.75,0.0,11.11,11.11,0.0,0.0,0.0,funny,1.5022877478393493
14.29,85.71,71.43,28.57,0.0,42.86,100.0,14.29,1.0,28.57,0.0,14.29,7.0,97.09,0.0,7,14.29,28.57,0.0,0.0,28.57,0.0,0.0,40.06,14.29,14.29,0.0,0.0,14.29,0.0,funny,1.7282765242438791
36.36,63.64,45.45,27.27,18.18,18.18,81.82,9.09,71.44,9.09,18.18,18.18,5.5,50.45,18.18,11,0.0,9.09,9.09,0.0,9.09,9.09,18.18,5.27,9.09,9.09,0.0,9.09,0.0,18.18,funny,1.6150356448476992
42.86,71.43,42.86,28.57,0.0,14.29,100.0,14.29,18.12,0.0,0.0,14.29,7.0,1.0,0.0,7,0.0,14.29,14.29,0.0,14.29,14.29,14.29,40.06,14.29,0.0,0.0,0.0,0.0,14.29,funny,1.5201560468140445
7.69,84.62,53.85,23.08,15.38,7.69,84.62,7.69,53.56,7.69,0.0,7.69,13.0,98.89,15.38,13,15.38,23.08,23.08,0.0,23.08,0.0,0.0,40.06,0.0,0.0,7.69,15.38,7.69,0.0,funny,1.565040650406504
22.22,77.78,55.56,22.22,11.11,33.33,88.89,11.11,1.0,11.11,11.11,11.11,4.5,10.18,11.11,9,22.22,11.11,11.11,0.0,11.11,0.0,11.11,99.0,22.22,0.0,22.22,11.11,11.11,11.11,funny,1.582995951417004
0.0,66.67,33.33,33.33,0.0,0.0,66.67,0.0,99.0,0.0,0.0,0.0,3.0,99.0,33.33,3,0.0,33.33,33.33,33.33,33.33,0.0,33.33,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.5042735042735045
66.67,83.33,50.0,16.67,0.0,16.67,100.0,16.67,89.52,16.67,0.0,0.0,6.0,39.59,16.67,6,33.33,0.0,16.67,16.67,0.0,0.0,0.0,99.0,0.0,0.0,0.0,33.33,16.67,0.0,funny,1.509355509355509
33.33,50.0,50.0,16.67,33.33,16.67,66.67,16.67,89.52,0.0,16.67,16.67,6.0,1.0,16.67,6,0.0,0.0,0.0,0.0,0.0,16.67,16.67,40.06,16.67,0.0,0.0,0.0,0.0,16.67,funny,1.7821138211382117
14.29,71.43,42.86,28.57,0.0,0.0,85.71,28.57,99.0,0.0,14.29,0.0,7.0,1.0,14.29,7,28.57,0.0,0.0,0.0,0.0,28.57,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.7208016586040082
20.0,80.0,60.0,20.0,10.0,10.0,80.0,20.0,89.52,0.0,10.0,20.0,5.0,63.35,20.0,10,0.0,10.0,30.0,0.0,10.0,10.0,0.0,40.06,10.0,0.0,0.0,20.0,0.0,0.0,funny,1.6398467432950192
28.57,100.0,57.14,42.86,14.29,14.29,100.0,0.0,2.35,14.29,14.29,14.29,7.0,99.0,14.29,7,0.0,28.57,14.29,14.29,28.57,0.0,14.29,1.0,0.0,14.29,14.29,14.29,0.0,14.29,funny,1.6137404580152672
8.33,75.0,58.33,25.0,8.33,8.33,83.33,8.33,26.1,8.33,8.33,8.33,12.0,89.39,8.33,12,16.67,41.67,0.0,8.33,25.0,8.33,8.33,6.61,0.0,8.33,16.67,0.0,0.0,0.0,funny,1.5551044083526682
200.0,100.0,66.67,66.67,0.0,33.33,100.0,0.0,1.0,33.33,166.67,33.33,3.0,99.0,0.0,3,33.33,0.0,33.33,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,33.33,0.0,funny,1.5950991831971997
33.33,75.0,66.67,33.33,0.0,33.33,91.67,16.67,1.0,25.0,16.67,25.0,6.0,89.39,8.33,12,41.67,33.33,0.0,0.0,25.0,8.33,8.33,1.0,8.33,16.67,0.0,0.0,8.33,16.67,funny,1.6364617044228695
30.0,50.0,40.0,10.0,0.0,10.0,80.0,10.0,39.7,10.0,20.0,10.0,5.0,63.35,10.0,10,20.0,0.0,10.0,20.0,0.0,0.0,0.0,99.0,0.0,0.0,10.0,10.0,10.0,10.0,funny,1.596114519427403
16.67,83.33,66.67,33.33,0.0,33.33,83.33,16.67,10.19,16.67,16.67,16.67,6.0,99.0,0.0,6,0.0,16.67,0.0,0.0,16.67,16.67,0.0,1.0,16.67,16.67,0.0,0.0,0.0,0.0,funny,1.519280205655527
16.67,83.33,66.67,25.0,16.67,41.67,100.0,0.0,1.0,41.67,8.33,8.33,12.0,99.0,0.0,12,33.33,8.33,0.0,0.0,8.33,0.0,0.0,98.75,0.0,25.0,16.67,0.0,25.0,0.0,funny,1.5154639175257731
100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,89.52,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,funny,1.5471337579617834
75.0,100.0,75.0,25.0,25.0,25.0,100.0,25.0,1.0,0.0,25.0,25.0,4.0,99.0,0.0,4,0.0,25.0,25.0,0.0,25.0,0.0,25.0,40.06,25.0,0.0,25.0,0.0,0.0,50.0,funny,1.6377933704330994
25.0,91.67,75.0,25.0,8.33,25.0,100.0,16.67,1.0,16.67,8.33,8.33,12.0,89.39,8.33,12,25.0,33.33,0.0,0.0,25.0,0.0,8.33,1.0,8.33,8.33,8.33,0.0,8.33,8.33,funny,1.536404160475483
12.5,68.75,50.0,12.5,25.0,12.5,93.75,18.75,62.1,12.5,6.25,6.25,16.0,99.0,12.5,16,12.5,6.25,25.0,12.5,6.25,6.25,0.0,40.06,0.0,6.25,6.25,12.5,6.25,0.0,funny,1.5383597883597884
66.67,100.0,100.0,0.0,33.33,66.67,100.0,0.0,10.19,33.33,33.33,0.0,3.0,99.0,33.33,3,0.0,33.33,0.0,0.0,0.0,0.0,0.0,1.0,33.33,33.33,0.0,0.0,0.0,33.33,funny,1.5114276250414045
50.0,66.67,50.0,25.0,25.0,8.33,83.33,8.33,10.19,8.33,8.33,16.67,12.0,99.0,8.33,12,0.0,16.67,8.33,8.33,16.67,8.33,16.67,1.0,0.0,8.33,0.0,8.33,0.0,16.67,funny,1.5010615711252655
53.85,92.31,84.62,30.77,15.38,46.15,100.0,0.0,1.0,15.38,23.08,23.08,6.5,98.89,0.0,13,7.69,38.46,0.0,0.0,38.46,0.0,23.08,1.0,30.77,7.69,7.69,0.0,7.69,23.08,funny,1.5074257425742574
50.0,83.33,50.0,16.67,16.67,16.67,100.0,33.33,49.68,16.67,16.67,16.67,6.0,1.0,0.0,6,33.33,0.0,0.0,0.0,0.0,16.67,16.67,99.0,0.0,0.0,0.0,33.33,33.33,16.67,funny,1.574468085106383
25.0,62.5,62.5,25.0,25.0,12.5,75.0,25.0,62.1,12.5,0.0,25.0,8.0,15.38,12.5,8,12.5,12.5,25.0,0.0,12.5,12.5,0.0,99.0,0.0,0.0,0.0,0.0,12.5,0.0,funny,1.553072625698324
0.0,84.62,69.23,23.08,7.69,15.38,100.0,23.08,53.56,15.38,0.0,7.69,13.0,99.0,15.38,13,15.38,23.08,7.69,15.38,23.08,15.38,0.0,1.0,0.0,15.38,0.0,7.69,15.38,0.0,funny,1.568181818181818
14.29,85.71,71.43,28.57,14.29,28.57,85.71,14.29,2.35,28.57,14.29,14.29,7.0,97.09,0.0,7,14.29,0.0,14.29,0.0,0.0,14.29,0.0,97.11,0.0,14.29,14.29,0.0,14.29,0.0,funny,1.5994962216624684
41.67,83.33,58.33,33.33,8.33,8.33,91.67,25.0,10.19,0.0,8.33,16.67,12.0,39.59,8.33,12,0.0,16.67,16.67,8.33,8.33,8.33,25.0,1.0,8.33,0.0,8.33,8.33,0.0,8.33,funny,1.5386666666666666
28.57,71.43,71.43,14.29,0.0,28.57,100.0,0.0,1.0,28.57,0.0,14.29,7.0,24.32,0.0,7,57.14,14.29,0.0,0.0,14.29,0.0,14.29,99.0,0.0,0.0,28.57,0.0,28.57,14.29,funny,1.6172140430351076
10.0,70.0,60.0,20.0,10.0,30.0,100.0,30.0,3.8,20.0,10.0,20.0,10.0,7.03,0.0,10,30.0,0.0,20.0,20.0,0.0,10.0,10.0,99.0,10.0,0.0,0.0,10.0,20.0,0.0,funny,1.7253787878787878
16.67,83.33,66.67,33.33,16.67,16.67,100.0,0.0,10.19,16.67,16.67,16.67,6.0,99.0,16.67,6,0.0,33.33,16.67,16.67,16.67,0.0,0.0,1.0,0.0,16.67,0.0,0.0,0.0,0.0,funny,1.6546224769499127
14.29,71.43,57.14,14.29,14.29,28.57,71.43,28.57,1.0,14.29,14.29,14.29,7.0,24.32,0.0,7,0.0,0.0,14.29,0.0,0.0,0.0,14.29,1.0,14.29,14.29,14.29,14.29,0.0,0.0,funny,1.5835010060362174
14.29,71.43,71.43,14.29,14.29,28.57,100.0,14.29,18.12,14.29,0.0,14.29,7.0,24.32,14.29,7,14.29,0.0,0.0,0.0,0.0,14.29,14.29,40.06,14.29,14.29,14.29,0.0,14.29,14.29,funny,1.5412595005428882
15.38,84.62,69.23,23.08,7.69,30.77,92.31,7.69,1.3,23.08,0.0,15.38,13.0,30.98,15.38,13,15.38,0.0,15.38,7.69,0.0,0.0,15.38,99.0,7.69,7.69,7.69,7.69,15.38,0.0,funny,1.5145299145299145
16.67,83.33,50.0,33.33,16.67,33.33,83.33,16.67,49.68,33.33,0.0,0.0,6.0,99.0,0.0,6,16.67,16.67,0.0,0.0,16.67,16.67,0.0,98.75,0.0,16.67,0.0,0.0,16.67,0.0,funny,1.5282651072124755
14.29,71.43,71.43,42.86,14.29,14.29,100.0,28.57,2.35,0.0,14.29,42.86,7.0,1.0,0.0,7,28.57,14.29,0.0,14.29,14.29,14.29,0.0,40.06,14.29,0.0,0.0,0.0,0.0,0.0,funny,1.565403422982885
0.0,75.0,58.33,16.67,33.33,16.67,83.33,25.0,97.04,8.33,0.0,0.0,12.0,99.0,25.0,12,8.33,16.67,25.0,8.33,8.33,8.33,0.0,40.06,8.33,0.0,0.0,0.0,8.33,0.0,funny,1.691304347826087
37.5,62.5,50.0,25.0,0.0,25.0,75.0,0.0,5.64,25.0,25.0,12.5,4.0,89.39,12.5,8,12.5,0.0,0.0,0.0,0.0,0.0,12.5,1.0,0.0,25.0,0.0,0.0,0.0,12.5,funny,1.6655100624566272
28.57,71.43,57.14,14.29,14.29,28.57,85.71,28.57,89.52,28.57,14.29,0.0,7.0,1.0,14.29,7,14.29,0.0,14.29,0.0,0.0,14.29,0.0,40.06,0.0,14.29,0.0,0.0,14.29,0.0,funny,1.6061606160616062
28.57,57.14,28.57,14.29,14.29,0.0,85.71,0.0,2.35,0.0,0.0,14.29,3.5,97.09,0.0,7,14.29,0.0,0.0,14.29,0.0,0.0,14.29,40.06,0.0,0.0,14.29,0.0,0.0,0.0,somewhat_funny,1.375
12.5,62.5,37.5,12.5,25.0,12.5,75.0,12.5,89.52,12.5,12.5,0.0,8.0,89.39,12.5,8,0.0,25.0,0.0,0.0,25.0,12.5,0.0,1.0,0.0,12.5,0.0,12.5,0.0,0.0,somewhat_funny,1.3775510204081634
11.11,66.67,61.11,22.22,11.11,11.11,94.44,16.67,19.76,5.56,5.56,22.22,18.0,1.17,11.11,18,11.11,16.67,0.0,0.0,16.67,11.11,0.0,13.82,5.56,5.56,5.56,5.56,11.11,5.56,somewhat_funny,1.3446601941747574
22.22,66.67,44.44,11.11,11.11,22.22,88.89,22.22,10.19,11.11,22.22,11.11,4.5,10.18,0.0,9,11.11,0.0,11.11,0.0,0.0,0.0,0.0,40.06,11.11,11.11,0.0,22.22,11.11,0.0,somewhat_funny,1.3467336683417086
75.0,75.0,75.0,25.0,25.0,25.0,75.0,50.0,1.0,25.0,0.0,25.0,4.0,89.39,0.0,4,0.0,25.0,0.0,25.0,0.0,0.0,25.0,1.0,0.0,25.0,0.0,25.0,0.0,25.0,somewhat_funny,1.3632183908045976
36.36,72.73,63.64,18.18,18.18,9.09,90.91,9.09,20.83,9.09,9.09,18.18,11.0,5.07,9.09,11,9.09,18.18,0.0,0.0,18.18,9.09,9.09,99.0,0.0,0.0,18.18,9.09,9.09,0.0,somewhat_funny,1.4326241134751774
41.18,76.47,64.71,23.53,23.53,23.53,88.24,17.65,1.0,11.76,5.88,17.65,17.0,83.69,11.76,17,11.76,17.65,5.88,5.88,11.76,5.88,17.65,1.0,11.76,11.76,11.76,0.0,0.0,29.41,somewhat_funny,1.3088235294117647
20.0,60.0,60.0,0.0,40.0,20.0,80.0,20.0,3.8,20.0,20.0,0.0,5.0,63.35,0.0,5,20.0,40.0,0.0,0.0,20.0,0.0,0.0,99.0,0.0,0.0,20.0,0.0,20.0,0.0,somewhat_funny,1.3646408839779005
22.22,77.78,55.56,33.33,11.11,22.22,88.89,22.22,33.38,22.22,0.0,16.67,18.0,10.18,5.56,18,27.78,5.56,11.11,5.56,5.56,11.11,0.0,99.0,0.0,5.56,0.0,11.11,22.22,5.56,somewhat_funny,1.3223684210526316
33.33,83.33,50.0,16.67,0.0,16.67,83.33,0.0,49.68,16.67,16.67,0.0,6.0,1.0,16.67,6,16.67,0.0,16.67,33.33,0.0,0.0,0.0,99.0,0.0,0.0,16.67,16.67,16.67,0.0,somewhat_funny,1.4807692307692308
7.69,84.62,53.85,23.08,30.77,30.77,92.31,15.38,1.3,30.77,7.69,0.0,13.0,98.89,0.0,13,23.08,15.38,0.0,0.0,15.38,7.69,0.0,81.78,0.0,15.38,15.38,7.69,15.38,0.0,somewhat_funny,1.3142857142857145
14.29,71.43,71.43,28.57,0.0,28.57,85.71,0.0,1.0,28.57,0.0,28.57,7.0,24.32,0.0,7,42.86,14.29,0.0,0.0,14.29,0.0,28.57,99.0,0.0,0.0,0.0,0.0,42.86,0.0,somewhat_funny,1.3914590747330962
14.29,85.71,64.29,28.57,14.29,21.43,92.86,0.0,7.34,21.43,7.14,7.14,14.0,99.0,14.29,14,7.14,35.71,14.29,0.0,35.71,0.0,0.0,1.0,0.0,14.29,14.29,0.0,7.14,0.0,somewhat_funny,1.4913294797687862
28.57,85.71,57.14,42.86,28.57,28.57,100.0,0.0,1.0,14.29,0.0,14.29,7.0,99.0,14.29,7,0.0,28.57,14.29,0.0,14.29,0.0,28.57,1.0,14.29,14.29,14.29,0.0,0.0,14.29,somewhat_funny,1.4689119170984457
10.0,70.0,60.0,20.0,20.0,30.0,100.0,30.0,39.7,20.0,10.0,10.0,10.0,7.03,10.0,10,30.0,0.0,0.0,10.0,0.0,10.0,10.0,99.0,10.0,0.0,0.0,0.0,30.0,0.0,somewhat_funny,1.3712574850299402
21.05,89.47,63.16,31.58,15.79,15.79,94.74,26.32,80.4,15.79,10.53,15.79,9.5,99.0,15.79,19,5.26,21.05,21.05,10.53,15.79,10.53,5.26,14.81,0.0,10.53,0.0,15.79,5.26,10.53,somewhat_funny,1.4170616113744077
7.69,76.92,69.23,23.08,0.0,15.38,84.62,7.69,74.95,15.38,7.69,7.69,13.0,99.0,23.08,13,0.0,15.38,7.69,7.69,7.69,7.69,0.0,1.0,0.0,15.38,7.69,0.0,0.0,0.0,somewhat_funny,1.3375
22.58,80.65,51.61,35.48,3.23,22.58,93.55,6.45,11.71,19.35,6.45,12.9,10.33,79.1,9.68,31,19.35,6.45,16.13,12.9,6.45,6.45,9.68,88.59,3.23,6.45,6.45,9.68,12.9,6.45,somewhat_funny,1.3287037037037035
45.45,45.45,0.0,9.09,27.27,0.0,72.73,0.0,89.52,0.0,9.09,0.0,11.0,50.45,0.0,11,0.0,18.18,36.36,9.09,18.18,0.0,9.09,40.06,0.0,0.0,0.0,27.27,0.0,0.0,somewhat_funny,1.3229813664596273
20.0,40.0,40.0,20.0,20.0,20.0,80.0,20.0,3.8,0.0,0.0,20.0,5.0,1.0,0.0,5,20.0,20.0,0.0,0.0,20.0,0.0,20.0,40.06,20.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.3099415204678362
42.86,71.43,57.14,28.57,28.57,14.29,85.71,28.57,2.35,14.29,14.29,14.29,7.0,24.32,0.0,7,28.57,0.0,14.29,0.0,0.0,0.0,14.29,99.0,0.0,0.0,0.0,14.29,14.29,14.29,somewhat_funny,1.3760330578512396
7.69,53.85,53.85,15.38,23.08,7.69,61.54,23.08,74.95,7.69,7.69,15.38,13.0,2.93,7.69,13,0.0,0.0,0.0,0.0,0.0,15.38,7.69,7.93,0.0,7.69,7.69,0.0,0.0,0.0,somewhat_funny,1.3238866396761133
0.0,77.78,55.56,22.22,22.22,22.22,100.0,22.22,66.04,22.22,0.0,0.0,9.0,99.0,11.11,9,22.22,11.11,22.22,0.0,11.11,0.0,0.0,99.0,0.0,11.11,0.0,0.0,22.22,0.0,somewhat_funny,1.3383458646616542
41.67,75.0,66.67,16.67,16.67,25.0,91.67,25.0,1.0,16.67,16.67,25.0,6.0,99.0,8.33,12,0.0,41.67,8.33,0.0,25.0,8.33,16.67,1.0,8.33,16.67,16.67,0.0,0.0,16.67,somewhat_funny,1.411522633744856
66.67,33.33,33.33,0.0,33.33,0.0,33.33,0.0,10.19,0.0,0.0,0.0,3.0,99.0,0.0,3,0.0,33.33,0.0,0.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.3166666666666669
11.11,72.22,55.56,5.56,5.56,16.67,83.33,22.22,89.52,11.11,11.11,0.0,9.0,96.01,5.56,18,5.56,11.11,0.0,5.56,5.56,22.22,5.56,2.75,5.56,11.11,5.56,11.11,5.56,0.0,somewhat_funny,1.318435754189944
13.33,86.67,60.0,26.67,13.33,26.67,100.0,20.0,1.16,20.0,6.67,6.67,15.0,93.95,6.67,15,26.67,13.33,20.0,6.67,13.33,6.67,13.33,99.0,6.67,6.67,20.0,6.67,20.0,6.67,somewhat_funny,1.402135231316726
23.08,84.62,61.54,30.77,7.69,30.77,100.0,15.38,1.0,23.08,7.69,7.69,13.0,99.0,7.69,13,15.38,23.08,15.38,23.08,15.38,0.0,15.38,1.0,7.69,15.38,7.69,0.0,15.38,7.69,somewhat_funny,1.3123359580052494
21.88,81.25,65.63,12.5,6.25,15.63,96.88,12.5,13.27,12.5,9.38,9.38,10.67,75.23,15.63,32,6.25,25.0,9.38,6.25,21.88,9.38,6.25,1.0,3.13,9.38,9.38,15.63,3.13,9.38,somewhat_funny,1.324022346368715
100.0,66.67,33.33,66.67,0.0,33.33,100.0,0.0,1.0,33.33,33.33,33.33,3.0,99.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,33.33,1.0,0.0,33.33,0.0,0.0,0.0,33.33,somewhat_funny,1.3514851485148516
33.33,50.0,33.33,33.33,16.67,0.0,66.67,16.67,89.52,0.0,16.67,16.67,6.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,16.67,16.67,40.06,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.3711583924349882
20.83,79.17,54.17,29.17,8.33,16.67,95.83,20.83,49.68,4.17,4.17,8.33,24.0,89.39,12.5,24,8.33,12.5,12.5,8.33,12.5,8.33,0.0,18.97,12.5,0.0,8.33,8.33,4.17,4.17,somewhat_funny,1.4
12.5,62.5,50.0,37.5,12.5,25.0,87.5,12.5,62.1,25.0,0.0,12.5,8.0,99.0,25.0,8,25.0,0.0,12.5,12.5,0.0,0.0,12.5,1.71,0.0,25.0,0.0,0.0,12.5,12.5,somewhat_funny,1.3032786885245902
33.33,83.33,50.0,50.0,33.33,16.67,83.33,16.67,89.52,16.67,16.67,16.67,6.0,99.0,16.67,6,16.67,16.67,16.67,16.67,16.67,16.67,16.67,99.0,0.0,0.0,0.0,16.67,16.67,16.67,somewhat_funny,1.401673640167364
12.5,75.0,75.0,12.5,12.5,37.5,100.0,12.5,26.1,25.0,0.0,12.5,8.0,15.38,25.0,8,12.5,25.0,12.5,12.5,25.0,0.0,0.0,94.84,12.5,12.5,0.0,0.0,12.5,0.0,somewhat_funny,1.4169014084507043
28.57,85.71,42.86,14.29,0.0,28.57,100.0,0.0,2.35,28.57,14.29,0.0,7.0,99.0,0.0,7,0.0,28.57,28.57,0.0,28.57,0.0,0.0,1.0,0.0,28.57,0.0,28.57,0.0,0.0,somewhat_funny,1.4242424242424243
25.58,76.74,55.81,6.98,11.63,16.28,83.72,20.93,92.38,11.63,11.63,4.65,8.6,11.94,16.28,43,13.95,4.65,18.6,4.65,0.0,9.3,2.33,87.48,4.65,2.33,2.33,13.95,11.63,4.65,somewhat_funny,1.3788546255506609
28.57,71.43,57.14,28.57,0.0,28.57,100.0,0.0,1.0,28.57,0.0,14.29,7.0,24.32,0.0,7,28.57,28.57,0.0,42.86,28.57,0.0,28.57,99.0,0.0,0.0,14.29,0.0,28.57,0.0,somewhat_funny,1.3333333333333333
33.33,66.67,33.33,33.33,0.0,0.0,66.67,33.33,99.0,0.0,33.33,0.0,3.0,99.0,0.0,3,0.0,0.0,33.33,0.0,0.0,33.33,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.310077519379845
22.22,88.89,66.67,22.22,33.33,11.11,88.89,22.22,33.38,11.11,11.11,11.11,9.0,77.17,11.11,9,11.11,22.22,11.11,0.0,22.22,11.11,0.0,99.0,0.0,0.0,11.11,11.11,11.11,11.11,somewhat_funny,1.4522546419098143
10.0,90.0,80.0,20.0,20.0,30.0,90.0,0.0,15.41,20.0,0.0,10.0,10.0,98.38,30.0,10,20.0,10.0,30.0,10.0,0.0,0.0,0.0,99.0,10.0,0.0,10.0,0.0,20.0,0.0,somewhat_funny,1.404040404040404
33.33,77.78,66.67,11.11,11.11,11.11,88.89,22.22,66.04,0.0,0.0,11.11,9.0,99.0,11.11,9,0.0,11.11,11.11,11.11,11.11,22.22,11.11,40.06,11.11,0.0,11.11,11.11,0.0,22.22,somewhat_funny,1.3146853146853146
50.0,83.33,83.33,16.67,16.67,16.67,83.33,16.67,1.0,0.0,16.67,16.67,6.0,39.59,16.67,6,0.0,16.67,0.0,0.0,16.67,0.0,16.67,1.0,16.67,0.0,16.67,16.67,0.0,16.67,somewhat_funny,1.3573407202216066
20.0,93.33,66.67,40.0,6.67,20.0,100.0,13.33,39.7,13.33,6.67,20.0,15.0,99.0,20.0,15,6.67,6.67,13.33,0.0,6.67,6.67,6.67,1.24,6.67,13.33,0.0,20.0,0.0,6.67,somewhat_funny,1.339622641509434
